quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
31,H2312,81,9743,Model_9743_afm_dropout_04_woTemplates_model_5_multimer_v1_pred_34.pdb,afm_dropout_04_woTemplates_v1,0,5,34,98.86764,89.691,92.46,46.57,0.00959,0.94984,3.249,33.52,177.861,1.375,10.01,9.343,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_081_afm_dropout_04_woTemplates_v1_model_9743/model.cif,casp17/massivefold_representative_viewers/h2312/selection_081_afm_dropout_04_woTemplates_v1_model_9743/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_081_afm_dropout_04_woTemplates_v1_model_9743/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_081_afm_dropout_04_woTemplates_v1_model_9743/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,H2312,79,9828,Model_9828_afm_dropout_04_woTemplates_model_5_multimer_v1_pred_1.pdb,afm_dropout_04_woTemplates_v1,0,5,1,98.84982,89.59,92.4,46.2,0.00607,0.95319,3.767,33.484,175.931,1.199,11.016,6.653,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_079_afm_dropout_04_woTemplates_v1_model_9828/model.cif,casp17/massivefold_representative_viewers/h2312/selection_079_afm_dropout_04_woTemplates_v1_model_9828/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_079_afm_dropout_04_woTemplates_v1_model_9828/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_079_afm_dropout_04_woTemplates_v1_model_9828/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
33,H2312,121,5916,Model_5916_afm_basic_model_4_multimer_v3_pred_26.pdb,afm_basic_v3,0,4,26,98.65056,89.712,92.77,39.29,0.0176,0.93726,2.051,36.732,186.211,2.279,43.54,43.54,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_121_afm_basic_v3_model_5916/model.cif,casp17/massivefold_representative_viewers/h2312/selection_121_afm_basic_v3_model_5916/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_121_afm_basic_v3_model_5916/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_121_afm_basic_v3_model_5916/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
34,H2312,58,9606,Model_9606_afm_dropout_04_woTemplates_model_5_multimer_v1_pred_45.pdb,afm_dropout_04_woTemplates_v1,0,5,45,98.59678,89.354,92.01,43.33,0.00651,0.95019,3.223,33.462,178.198,0.49,57.384,8.569,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_058_afm_dropout_04_woTemplates_v1_model_9606/model.cif,casp17/massivefold_representative_viewers/h2312/selection_058_afm_dropout_04_woTemplates_v1_model_9606/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_058_afm_dropout_04_woTemplates_v1_model_9606/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_058_afm_dropout_04_woTemplates_v1_model_9606/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
35,H2312,25,5920,Model_5920_cf_woTemplates_model_4_multimer_v3_pred_28.pdb,cf_woTemplates_v3,0,4,28,98.5853,89.686,93.06,30.47,0.02226,0.94359,2.285,36.663,187.427,2.485,48.015,48.015,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_025_cf_woTemplates_v3_model_5920/model.cif,casp17/massivefold_representative_viewers/h2312/selection_025_cf_woTemplates_v3_model_5920/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_025_cf_woTemplates_v3_model_5920/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_025_cf_woTemplates_v3_model_5920/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
36,H2312,73,9581,Model_9581_afm_dropout_04_woTemplates_model_4_multimer_v1_pred_4.pdb,afm_dropout_04_woTemplates_v1,0,4,4,98.5705,89.195,91.61,47.8,0.00308,0.95987,4.04,33.489,174.821,0.958,51.04,41.912,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_073_afm_dropout_04_woTemplates_v1_model_9581/model.cif,casp17/massivefold_representative_viewers/h2312/selection_073_afm_dropout_04_woTemplates_v1_model_9581/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_073_afm_dropout_04_woTemplates_v1_model_9581/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_073_afm_dropout_04_woTemplates_v1_model_9581/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
37,H2312,85,5906,Model_5906_afm_woTemplates_model_4_multimer_v3_pred_46.pdb,afm_woTemplates_v3,0,4,46,98.47624,89.683,93.01,33.91,0.02394,0.93462,1.854,36.751,185.35,2.188,44.823,44.823,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_085_afm_woTemplates_v3_model_5906/model.cif,casp17/massivefold_representative_viewers/h2312/selection_085_afm_woTemplates_v3_model_5906/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_085_afm_woTemplates_v3_model_5906/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_085_afm_woTemplates_v3_model_5906/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
38,H2312,95,6215,Model_6215_afm_woTemplates_model_1_multimer_v3_pred_38.pdb,afm_woTemplates_v3,0,1,38,98.45426,89.42,92.515,32.61,0.01874,0.94623,1.331,36.398,180.646,2.926,43.378,43.378,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_095_afm_woTemplates_v3_model_6215/model.cif,casp17/massivefold_representative_viewers/h2312/selection_095_afm_woTemplates_v3_model_6215/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_095_afm_woTemplates_v3_model_6215/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_095_afm_woTemplates_v3_model_6215/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
39,H2312,52,5955,Model_5955_afm_basic_model_5_multimer_v2_pred_34.pdb,afm_basic_v2,0,5,34,98.37148,89.567,92.55,35.31,0.0213,0.94518,5.533,37.543,196.895,3.791,44.639,43.804,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_052_afm_basic_v2_model_5955/model.cif,casp17/massivefold_representative_viewers/h2312/selection_052_afm_basic_v2_model_5955/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_052_afm_basic_v2_model_5955/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_052_afm_basic_v2_model_5955/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
40,H2312,36,5917,Model_5917_afm_basic_model_2_multimer_v3_pred_52.pdb,afm_basic_v3,0,2,52,98.36314,89.464,92.57,36.16,0.02279,0.94447,2.244,36.796,186.73,2.076,32.82,32.82,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_036_afm_basic_v3_model_5917/model.cif,casp17/massivefold_representative_viewers/h2312/selection_036_afm_basic_v3_model_5917/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_036_afm_basic_v3_model_5917/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_036_afm_basic_v3_model_5917/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
41,H2312,37,5939,Model_5939_afm_basic_model_3_multimer_v2_pred_61.pdb,afm_basic_v2,0,3,61,98.26372,89.505,92.51,34.47,0.01857,0.93682,5.952,37.566,198.481,3.549,40.901,40.901,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_037_afm_basic_v2_model_5939/model.cif,casp17/massivefold_representative_viewers/h2312/selection_037_afm_basic_v2_model_5939/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_037_afm_basic_v2_model_5939/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_037_afm_basic_v2_model_5939/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
42,H2312,123,6446,Model_6446_afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_54.pdb,afm_dropout_noSM_woTemplates_v3,0,1,54,98.23188,89.218,92.28,34.41,0.01813,0.94324,1.398,36.382,185.0,2.936,42.149,42.149,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_123_afm_dropout_noSM_woTemplates_v3_model_6446/model.cif,casp17/massivefold_representative_viewers/h2312/selection_123_afm_dropout_noSM_woTemplates_v3_model_6446/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_123_afm_dropout_noSM_woTemplates_v3_model_6446/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_123_afm_dropout_noSM_woTemplates_v3_model_6446/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
43,H2312,84,6,Model_6_af3_woPaired_woTemplates_af3_seed_4588_sample_0_pred_650.cif,woPaired_woTemplates,4588,0,650,98.19254,89.349,93.42,21.84,0.02419,0.93587,0.784,35.496,179.817,1.66,49.318,35.829,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_084_woPaired_woTemplates_model_6/model.cif,casp17/massivefold_representative_viewers/h2312/selection_084_woPaired_woTemplates_model_6/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_084_woPaired_woTemplates_model_6/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_084_woPaired_woTemplates_model_6/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
44,H2312,34,2,Model_2_af3_woPaired_woTemplates_af3_seed_147714_sample_3_pred_343.cif,woPaired_woTemplates,147714,3,343,98.17196,89.319,93.43,19.01,0.02366,0.9356,0.746,35.557,179.724,0.747,47.05,43.049,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_034_woPaired_woTemplates_model_2/model.cif,casp17/massivefold_representative_viewers/h2312/selection_034_woPaired_woTemplates_model_2/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_034_woPaired_woTemplates_model_2/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_034_woPaired_woTemplates_model_2/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
45,H2312,11,1,Model_1_af3_woTemplates_af3_seed_156544_sample_4_pred_519.cif,woTemplates,156544,4,519,98.1696,89.337,93.36,22.52,0.02349,0.93472,1.12,35.495,178.475,1.604,52.73,52.263,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_011_woTemplates_model_1/model.cif,casp17/massivefold_representative_viewers/h2312/selection_011_woTemplates_model_1/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_011_woTemplates_model_1/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_011_woTemplates_model_1/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
46,H2312,13,6319,Model_6319_afm_woTemplates_model_1_multimer_v3_pred_39.pdb,afm_woTemplates_v3,0,1,39,98.1478,89.188,92.47,32.48,0.02103,0.94298,1.235,36.381,180.959,3.112,43.23,43.23,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_013_afm_woTemplates_v3_model_6319/model.cif,casp17/massivefold_representative_viewers/h2312/selection_013_afm_woTemplates_v3_model_6319/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_013_afm_woTemplates_v3_model_6319/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_013_afm_woTemplates_v3_model_6319/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
47,H2312,32,89,Model_89_af3_woTemplates_af3_seed_456352_sample_1_pred_706.cif,woTemplates,456352,1,706,98.13186,89.288,93.39,22.09,0.02419,0.93367,0.226,35.501,183.285,1.083,55.95,43.214,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_032_woTemplates_model_89/model.cif,casp17/massivefold_representative_viewers/h2312/selection_032_woTemplates_model_89/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_032_woTemplates_model_89/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_032_woTemplates_model_89/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
48,H2312,89,5954,Model_5954_afm_dropout_full_model_2_multimer_v3_pred_9.pdb,afm_dropout_full_v3,0,2,9,98.02636,89.112,92.1,34.54,0.01971,0.94412,3.316,36.792,191.031,2.274,35.85,35.85,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_089_afm_dropout_full_v3_model_5954/model.cif,casp17/massivefold_representative_viewers/h2312/selection_089_afm_dropout_full_v3_model_5954/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_089_afm_dropout_full_v3_model_5954/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_089_afm_dropout_full_v3_model_5954/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
49,H2312,20,6434,Model_6434_afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_38.pdb,afm_dropout_noSM_woTemplates_v3,0,1,38,98.0227,89.105,92.37,33.69,0.02006,0.94069,2.2,36.409,188.102,2.311,60.34,38.019,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_020_afm_dropout_noSM_woTemplates_v3_model_6434/model.cif,casp17/massivefold_representative_viewers/h2312/selection_020_afm_dropout_noSM_woTemplates_v3_model_6434/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_020_afm_dropout_noSM_woTemplates_v3_model_6434/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_020_afm_dropout_noSM_woTemplates_v3_model_6434/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
50,H2312,82,6346,Model_6346_afm_woTemplates_model_1_multimer_v3_pred_16.pdb,afm_woTemplates_v3,0,1,16,98.01448,89.126,92.52,32.06,0.02323,0.94298,1.918,36.374,178.2,3.099,44.282,44.282,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_082_afm_woTemplates_v3_model_6346/model.cif,casp17/massivefold_representative_viewers/h2312/selection_082_afm_woTemplates_v3_model_6346/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_082_afm_woTemplates_v3_model_6346/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_082_afm_woTemplates_v3_model_6346/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
51,H2312,64,6348,Model_6348_afm_woTemplates_model_1_multimer_v3_pred_2.pdb,afm_woTemplates_v3,0,1,2,98.00826,89.097,92.4,32.45,0.02121,0.94157,2.006,36.407,177.979,3.114,44.755,44.755,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_064_afm_woTemplates_v3_model_6348/model.cif,casp17/massivefold_representative_viewers/h2312/selection_064_afm_woTemplates_v3_model_6348/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_064_afm_woTemplates_v3_model_6348/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_064_afm_woTemplates_v3_model_6348/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
52,H2312,10,5953,Model_5953_afm_basic_model_3_multimer_v2_pred_38.pdb,afm_basic_v2,0,3,38,98.00478,89.272,92.19,35.08,0.01954,0.93981,6.863,37.589,202.032,2.837,60.331,45.092,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/model.cif,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_010_afm_basic_v2_model_5953/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
53,H2312,90,85,Model_85_af3_woPaired_af3_seed_802454_sample_3_pred_373.cif,woPaired,802454,3,373,97.99174,89.138,93.17,21.38,0.02393,0.93543,0.549,35.49,184.531,2.61,47.495,47.495,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_090_woPaired_model_85/model.cif,casp17/massivefold_representative_viewers/h2312/selection_090_woPaired_model_85/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_090_woPaired_model_85/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_090_woPaired_model_85/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
54,H2312,83,84,Model_84_af3_woPaired_af3_seed_802430_sample_0_pred_250.cif,woPaired,802430,0,250,97.98914,89.142,93.16,24.93,0.02217,0.93367,1.154,35.471,178.436,1.859,55.601,37.038,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_083_woPaired_model_84/model.cif,casp17/massivefold_representative_viewers/h2312/selection_083_woPaired_model_84/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_083_woPaired_model_84/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_083_woPaired_model_84/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
55,H2312,39,6420,Model_6420_afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_17.pdb,afm_dropout_noSM_woTemplates_v3,0,1,17,97.98776,89.057,92.43,32.52,0.02121,0.94034,1.211,36.446,183.995,2.954,42.706,42.706,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_039_afm_dropout_noSM_woTemplates_v3_model_6420/model.cif,casp17/massivefold_representative_viewers/h2312/selection_039_afm_dropout_noSM_woTemplates_v3_model_6420/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_039_afm_dropout_noSM_woTemplates_v3_model_6420/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_039_afm_dropout_noSM_woTemplates_v3_model_6420/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
56,H2312,2,91,Model_91_af3_woTemplates_af3_seed_456352_sample_0_pred_705.cif,woTemplates,456352,0,705,97.98692,89.257,93.3,22.0,0.02384,0.93446,3.447,35.499,169.154,0.891,52.554,51.93,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/model.cif,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_002_woTemplates_model_91/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
57,H2312,30,83,Model_83_af3_woPaired_af3_seed_127752_sample_4_pred_919.cif,woPaired,127752,4,919,97.98242,89.137,93.22,21.67,0.02384,0.93393,0.427,35.472,181.34,1.514,30.39,28.603,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_030_woPaired_model_83/model.cif,casp17/massivefold_representative_viewers/h2312/selection_030_woPaired_model_83/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_030_woPaired_model_83/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_030_woPaired_model_83/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
58,H2312,19,90,Model_90_af3_woTemplates_af3_seed_156544_sample_2_pred_517.cif,woTemplates,156544,2,517,97.97252,89.195,93.22,20.77,0.02358,0.93428,2.342,35.638,173.559,0.751,56.613,22.386,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_019_woTemplates_model_90/model.cif,casp17/massivefold_representative_viewers/h2312/selection_019_woTemplates_model_90/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_019_woTemplates_model_90/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_019_woTemplates_model_90/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
59,H2312,71,5,Model_5_af3_woPaired_woTemplates_af3_seed_488179_sample_2_pred_937.cif,woPaired_woTemplates,488179,2,937,97.96176,89.182,93.26,21.08,0.02481,0.93552,1.981,35.458,175.179,0.791,55.018,46.428,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_071_woPaired_woTemplates_model_5/model.cif,casp17/massivefold_representative_viewers/h2312/selection_071_woPaired_woTemplates_model_5/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_071_woPaired_woTemplates_model_5/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_071_woPaired_woTemplates_model_5/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
60,H2312,66,6345,Model_6345_afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_59.pdb,afm_dropout_noSM_woTemplates_v3,0,1,59,97.95608,89.031,92.54,31.53,0.02279,0.94166,0.893,36.458,182.637,3.107,42.387,42.387,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_066_afm_dropout_noSM_woTemplates_v3_model_6345/model.cif,casp17/massivefold_representative_viewers/h2312/selection_066_afm_dropout_noSM_woTemplates_v3_model_6345/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_066_afm_dropout_noSM_woTemplates_v3_model_6345/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_066_afm_dropout_noSM_woTemplates_v3_model_6345/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
61,H2312,109,5950,Model_5950_afm_basic_model_3_multimer_v2_pred_43.pdb,afm_basic_v2,0,3,43,97.94678,89.224,92.16,33.97,0.01857,0.93347,6.013,37.647,198.4,3.401,40.721,40.721,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_109_afm_basic_v2_model_5950/model.cif,casp17/massivefold_representative_viewers/h2312/selection_109_afm_basic_v2_model_5950/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_109_afm_basic_v2_model_5950/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_109_afm_basic_v2_model_5950/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
62,H2312,78,6068,Model_6068_cf_woTemplates_model_3_multimer_v2_pred_25.pdb,cf_woTemplates_v2,0,3,25,97.9363,89.061,92.19,33.0,0.02235,0.94051,2.07,37.161,184.574,4.127,45.304,45.304,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_078_cf_woTemplates_v2_model_6068/model.cif,casp17/massivefold_representative_viewers/h2312/selection_078_cf_woTemplates_v2_model_6068/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_078_cf_woTemplates_v2_model_6068/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_078_cf_woTemplates_v2_model_6068/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
