quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
32,H2319,2,939,Model_939_afm_woTemplates_model_1_multimer_v3_pred_47.pdb,afm_woTemplates_v3,0,1,47,95.73718,87.206,91.505,35.89,0.02837,0.91359,0.933,33.35,164.922,1.406,42.467,42.467,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_002_afm_woTemplates_v3_model_939/model.cif,casp17/massivefold_representative_viewers/h2319/selection_002_afm_woTemplates_v3_model_939/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_002_afm_woTemplates_v3_model_939/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_002_afm_woTemplates_v3_model_939/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
33,H2319,38,1328,Model_1328_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_36.pdb,afm_dropout_04_woTemplates_v3,0,4,36,95.4562,86.966,90.91,35.82,0.03005,0.91488,1.44,32.631,163.279,0.667,62.014,41.435,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_038_afm_dropout_04_woTemplates_v3_model_1328/model.cif,casp17/massivefold_representative_viewers/h2319/selection_038_afm_dropout_04_woTemplates_v3_model_1328/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_038_afm_dropout_04_woTemplates_v3_model_1328/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_038_afm_dropout_04_woTemplates_v3_model_1328/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
34,H2319,62,1304,Model_1304_afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_46.pdb,afm_dropout_noSM_woTemplates_v2,0,1,46,95.41818,87.048,91.5,36.02,0.03276,0.90843,1.473,35.346,163.282,1.512,37.201,28.716,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_062_afm_dropout_noSM_woTemplates_v2_model_1304/model.cif,casp17/massivefold_representative_viewers/h2319/selection_062_afm_dropout_noSM_woTemplates_v2_model_1304/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_062_afm_dropout_noSM_woTemplates_v2_model_1304/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_062_afm_dropout_noSM_woTemplates_v2_model_1304/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
35,H2319,36,1250,Model_1250_afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_38.pdb,afm_dropout_noSM_woTemplates_v2,0,3,38,95.23084,86.879,91.65,31.71,0.03353,0.90766,1.354,34.014,168.92,0.102,63.129,44.032,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_036_afm_dropout_noSM_woTemplates_v2_model_1250/model.cif,casp17/massivefold_representative_viewers/h2319/selection_036_afm_dropout_noSM_woTemplates_v2_model_1250/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_036_afm_dropout_noSM_woTemplates_v2_model_1250/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_036_afm_dropout_noSM_woTemplates_v2_model_1250/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
36,H2319,31,1180,Model_1180_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_32.pdb,afm_dropout_04_woTemplates_v2,0,3,32,95.17598,86.736,91.2,32.54,0.03018,0.90663,0.568,33.647,164.648,0.592,50.293,29.533,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_031_afm_dropout_04_woTemplates_v2_model_1180/model.cif,casp17/massivefold_representative_viewers/h2319/selection_031_afm_dropout_04_woTemplates_v2_model_1180/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_031_afm_dropout_04_woTemplates_v2_model_1180/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_031_afm_dropout_04_woTemplates_v2_model_1180/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
37,H2319,104,1339,Model_1339_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_35.pdb,afm_dropout_04_woTemplates_v3,0,4,35,95.10658,86.72,90.99,35.14,0.03508,0.91063,0.453,33.751,162.744,1.9,50.105,20.265,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_104_afm_dropout_04_woTemplates_v3_model_1339/model.cif,casp17/massivefold_representative_viewers/h2319/selection_104_afm_dropout_04_woTemplates_v3_model_1339/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_104_afm_dropout_04_woTemplates_v3_model_1339/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_104_afm_dropout_04_woTemplates_v3_model_1339/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
38,H2319,32,1265,Model_1265_afm_dropout_04_woTemplates_model_1_multimer_v2_pred_58.pdb,afm_dropout_04_woTemplates_v2,0,1,58,94.61844,86.464,90.99,36.25,0.03637,0.9025,3.579,36.141,169.315,2.377,37.618,29.872,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_032_afm_dropout_04_woTemplates_v2_model_1265/model.cif,casp17/massivefold_representative_viewers/h2319/selection_032_afm_dropout_04_woTemplates_v2_model_1265/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_032_afm_dropout_04_woTemplates_v2_model_1265/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_032_afm_dropout_04_woTemplates_v2_model_1265/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
39,H2319,129,1296,Model_1296_afm_woTemplates_model_4_multimer_v3_pred_13.pdb,afm_woTemplates_v3,0,4,13,94.54654,86.182,90.33,40.83,0.02966,0.89683,0.264,34.103,164.203,2.156,46.348,29.082,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_129_afm_woTemplates_v3_model_1296/model.cif,casp17/massivefold_representative_viewers/h2319/selection_129_afm_woTemplates_v3_model_1296/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_129_afm_woTemplates_v3_model_1296/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_129_afm_woTemplates_v3_model_1296/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
40,H2319,54,1287,Model_1287_afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_10.pdb,afm_dropout_noSM_woTemplates_v2,0,1,10,94.53344,86.266,90.53,37.77,0.03366,0.90018,1.529,35.259,162.711,1.742,64.835,50.187,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_054_afm_dropout_noSM_woTemplates_v2_model_1287/model.cif,casp17/massivefold_representative_viewers/h2319/selection_054_afm_dropout_noSM_woTemplates_v2_model_1287/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_054_afm_dropout_noSM_woTemplates_v2_model_1287/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_054_afm_dropout_noSM_woTemplates_v2_model_1287/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
41,H2319,12,1241,Model_1241_cf_woTemplates_model_3_multimer_v3_pred_51.pdb,cf_woTemplates_v3,0,3,51,94.5164,86.174,90.38,33.59,0.03018,0.90792,3.33,31.192,161.475,0.91,19.681,19.681,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/model.cif,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
42,H2319,81,1299,Model_1299_afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_29.pdb,afm_dropout_noSM_woTemplates_v2,0,1,29,94.44152,86.215,90.33,36.36,0.03456,0.89928,1.877,35.002,167.061,3.153,51.954,40.283,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_081_afm_dropout_noSM_woTemplates_v2_model_1299/model.cif,casp17/massivefold_representative_viewers/h2319/selection_081_afm_dropout_noSM_woTemplates_v2_model_1299/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_081_afm_dropout_noSM_woTemplates_v2_model_1299/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_081_afm_dropout_noSM_woTemplates_v2_model_1299/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
43,H2319,68,1277,Model_1277_cf_woTemplates_model_3_multimer_v3_pred_17.pdb,cf_woTemplates_v3,0,3,17,94.11354,85.744,89.56,34.62,0.02708,0.90843,4.329,31.14,157.685,0.421,60.037,44.883,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_068_cf_woTemplates_v3_model_1277/model.cif,casp17/massivefold_representative_viewers/h2319/selection_068_cf_woTemplates_v3_model_1277/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_068_cf_woTemplates_v3_model_1277/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_068_cf_woTemplates_v3_model_1277/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
44,H2319,55,1263,Model_1263_afm_dropout_04_woTemplates_model_1_multimer_v2_pred_14.pdb,afm_dropout_04_woTemplates_v2,0,1,14,94.01372,85.823,90.01,35.61,0.0383,0.9016,1.482,34.81,166.248,1.383,64.243,49.857,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_055_afm_dropout_04_woTemplates_v2_model_1263/model.cif,casp17/massivefold_representative_viewers/h2319/selection_055_afm_dropout_04_woTemplates_v2_model_1263/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_055_afm_dropout_04_woTemplates_v2_model_1263/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_055_afm_dropout_04_woTemplates_v2_model_1263/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
45,H2319,33,1260,Model_1260_afm_dropout_04_woTemplates_model_1_multimer_v2_pred_64.pdb,afm_dropout_04_woTemplates_v2,0,1,64,93.66132,85.59,89.93,32.81,0.03701,0.8918,2.662,36.208,165.378,2.555,55.896,50.946,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_033_afm_dropout_04_woTemplates_v2_model_1260/model.cif,casp17/massivefold_representative_viewers/h2319/selection_033_afm_dropout_04_woTemplates_v2_model_1260/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_033_afm_dropout_04_woTemplates_v2_model_1260/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_033_afm_dropout_04_woTemplates_v2_model_1260/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
46,H2319,56,97,Model_97_afm_dropout_full_model_5_multimer_v1_pred_29.pdb,afm_dropout_full_v1,0,5,29,93.04502,83.914,84.98,54.53,0.0,0.96079,11.922,27.646,141.29,1.54,43.068,42.01,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_056_afm_dropout_full_v1_model_97/model.cif,casp17/massivefold_representative_viewers/h2319/selection_056_afm_dropout_full_v1_model_97/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_056_afm_dropout_full_v1_model_97/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_056_afm_dropout_full_v1_model_97/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
47,H2319,84,1268,Model_1268_afm_woTemplates_model_2_multimer_v3_pred_23.pdb,afm_woTemplates_v3,0,2,23,92.78596,84.711,88.965,40.42,0.02605,0.86626,1.666,32.996,160.912,1.386,33.416,27.128,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_084_afm_woTemplates_v3_model_1268/model.cif,casp17/massivefold_representative_viewers/h2319/selection_084_afm_woTemplates_v3_model_1268/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_084_afm_woTemplates_v3_model_1268/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_084_afm_woTemplates_v3_model_1268/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
48,H2319,34,427,Model_427_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_46.pdb,afm_dropout_noSM_woTemplates_v3,0,4,46,92.66264,84.859,89.715,35.42,0.03843,0.8651,1.969,35.097,167.05,1.037,46.938,30.375,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_034_afm_dropout_noSM_woTemplates_v3_model_427/model.cif,casp17/massivefold_representative_viewers/h2319/selection_034_afm_dropout_noSM_woTemplates_v3_model_427/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_034_afm_dropout_noSM_woTemplates_v3_model_427/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_034_afm_dropout_noSM_woTemplates_v3_model_427/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
49,H2319,78,1164,Model_1164_afm_woTemplates_model_5_multimer_v2_pred_9.pdb,afm_woTemplates_v2,0,5,9,92.60236,84.869,89.53,37.43,0.04385,0.86678,1.436,33.971,157.935,1.806,51.932,39.596,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_078_afm_woTemplates_v2_model_1164/model.cif,casp17/massivefold_representative_viewers/h2319/selection_078_afm_woTemplates_v2_model_1164/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_078_afm_woTemplates_v2_model_1164/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_078_afm_woTemplates_v2_model_1164/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
50,H2319,86,1005,Model_1005_afm_woTemplates_model_5_multimer_v2_pred_38.pdb,afm_woTemplates_v2,0,5,38,92.46272,84.794,89.81,36.55,0.03701,0.84692,1.507,34.101,158.165,1.633,50.415,48.588,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_086_afm_woTemplates_v2_model_1005/model.cif,casp17/massivefold_representative_viewers/h2319/selection_086_afm_woTemplates_v2_model_1005/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_086_afm_woTemplates_v2_model_1005/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_086_afm_woTemplates_v2_model_1005/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
51,H2319,53,235,Model_235_cf_woTemplates_model_3_multimer_v1_pred_54.pdb,cf_woTemplates_v1,0,3,54,92.29872,83.932,87.12,31.66,0.01986,0.91166,8.817,30.211,143.451,1.301,46.136,41.786,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_053_cf_woTemplates_v1_model_235/model.cif,casp17/massivefold_representative_viewers/h2319/selection_053_cf_woTemplates_v1_model_235/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_053_cf_woTemplates_v1_model_235/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_053_cf_woTemplates_v1_model_235/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
52,H2319,121,239,Model_239_cf_woTemplates_model_4_multimer_v1_pred_40.pdb,cf_woTemplates_v1,0,4,40,91.69396,82.883,84.12,43.19,0.01032,0.95138,12.411,27.538,139.767,1.199,43.14,32.648,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_121_cf_woTemplates_v1_model_239/model.cif,casp17/massivefold_representative_viewers/h2319/selection_121_cf_woTemplates_v1_model_239/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_121_cf_woTemplates_v1_model_239/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_121_cf_woTemplates_v1_model_239/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
53,H2319,97,405,Model_405_cf_woTemplates_model_4_multimer_v1_pred_10.pdb,cf_woTemplates_v1,0,4,10,91.0186,82.422,84.12,42.62,0.01135,0.94016,14.45,27.249,132.764,3.202,45.23,40.793,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_097_cf_woTemplates_v1_model_405/model.cif,casp17/massivefold_representative_viewers/h2319/selection_097_cf_woTemplates_v1_model_405/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_097_cf_woTemplates_v1_model_405/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_097_cf_woTemplates_v1_model_405/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
54,H2319,41,1278,Model_1278_cf_woTemplates_model_3_multimer_v3_pred_59.pdb,cf_woTemplates_v3,0,3,59,90.99752,83.525,88.06,33.53,0.03637,0.83776,4.442,31.41,156.155,0.722,58.054,46.779,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_041_cf_woTemplates_v3_model_1278/model.cif,casp17/massivefold_representative_viewers/h2319/selection_041_cf_woTemplates_v3_model_1278/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_041_cf_woTemplates_v3_model_1278/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_041_cf_woTemplates_v3_model_1278/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
55,H2319,63,1274,Model_1274_cf_woTemplates_model_3_multimer_v3_pred_38.pdb,cf_woTemplates_v3,0,3,38,90.13228,82.938,87.5,36.19,0.04926,0.8357,4.438,31.309,156.575,0.414,48.132,45.396,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_063_cf_woTemplates_v3_model_1274/model.cif,casp17/massivefold_representative_viewers/h2319/selection_063_cf_woTemplates_v3_model_1274/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_063_cf_woTemplates_v3_model_1274/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_063_cf_woTemplates_v3_model_1274/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
56,H2319,80,1308,Model_1308_afm_woTemplates_model_1_multimer_v2_pred_12.pdb,afm_woTemplates_v2,0,1,12,90.08354,82.967,88.19,38.59,0.0472,0.81029,1.059,34.671,165.112,1.886,39.936,4.218,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_080_afm_woTemplates_v2_model_1308/model.cif,casp17/massivefold_representative_viewers/h2319/selection_080_afm_woTemplates_v2_model_1308/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_080_afm_woTemplates_v2_model_1308/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_080_afm_woTemplates_v2_model_1308/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
57,H2319,102,1298,Model_1298_afm_woTemplates_model_1_multimer_v2_pred_20.pdb,afm_woTemplates_v2,0,1,20,90.0102,82.91,88.29,35.46,0.05984,0.83312,0.855,34.693,164.208,1.922,51.035,48.937,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_102_afm_woTemplates_v2_model_1298/model.cif,casp17/massivefold_representative_viewers/h2319/selection_102_afm_woTemplates_v2_model_1298/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_102_afm_woTemplates_v2_model_1298/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_102_afm_woTemplates_v2_model_1298/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
58,H2319,96,464,Model_464_cf_woTemplates_model_5_multimer_v1_pred_47.pdb,cf_woTemplates_v1,0,5,47,89.389,81.209,83.56,45.78,0.00555,0.8584,7.325,29.193,153.488,1.124,47.281,41.931,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_096_cf_woTemplates_v1_model_464/model.cif,casp17/massivefold_representative_viewers/h2319/selection_096_cf_woTemplates_v1_model_464/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_096_cf_woTemplates_v1_model_464/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_096_cf_woTemplates_v1_model_464/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
59,H2319,113,1286,Model_1286_afm_woTemplates_model_1_multimer_v2_pred_48.pdb,afm_woTemplates_v2,0,1,48,89.22518,82.356,87.86,32.39,0.05571,0.80165,0.828,34.419,165.197,2.183,63.688,48.958,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_113_afm_woTemplates_v2_model_1286/model.cif,casp17/massivefold_representative_viewers/h2319/selection_113_afm_woTemplates_v2_model_1286/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_113_afm_woTemplates_v2_model_1286/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_113_afm_woTemplates_v2_model_1286/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
60,H2319,117,1456,Model_1456_cf_woTemplates_model_3_multimer_v2_pred_40.pdb,cf_woTemplates_v2,0,3,40,88.3447,81.587,86.19,33.91,0.05803,0.79533,0.875,34.453,162.102,1.091,35.197,27.942,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_117_cf_woTemplates_v2_model_1456/model.cif,casp17/massivefold_representative_viewers/h2319/selection_117_cf_woTemplates_v2_model_1456/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_117_cf_woTemplates_v2_model_1456/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_117_cf_woTemplates_v2_model_1456/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
61,H2319,45,1570,Model_1570_cf_woTemplates_model_3_multimer_v2_pred_43.pdb,cf_woTemplates_v2,0,3,43,88.31892,81.455,86.06,36.75,0.05417,0.8001,1.342,34.699,161.219,1.548,57.723,49.795,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_045_cf_woTemplates_v2_model_1570/model.cif,casp17/massivefold_representative_viewers/h2319/selection_045_cf_woTemplates_v2_model_1570/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_045_cf_woTemplates_v2_model_1570/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_045_cf_woTemplates_v2_model_1570/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
62,H2319,6,1527,Model_1527_cf_woTemplates_model_3_multimer_v2_pred_17.pdb,cf_woTemplates_v2,0,3,17,88.09386,81.294,86.0,35.09,0.05442,0.79159,0.691,34.442,164.557,1.314,62.86,48.402,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_006_cf_woTemplates_v2_model_1527/model.cif,casp17/massivefold_representative_viewers/h2319/selection_006_cf_woTemplates_v2_model_1527/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_006_cf_woTemplates_v2_model_1527/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_006_cf_woTemplates_v2_model_1527/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
