atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,materialization_status,source_coordinate_path,source_coordinate_format,source_coordinate_present,atlas_protein_folder,atlas_protein_folder_present,atlas_protein_readme,atlas_protein_readme_present,atlas_protein_manifest,atlas_protein_manifest_present,atlas_object_folder,atlas_object_folder_present,atlas_object_readme,atlas_object_readme_present,atlas_object_manifest,atlas_object_manifest_present,proposed_coordinate_copy_path,proposed_coordinate_copy_present,existing_coordinate_copy_count,coordinate_copy_policy,blockers,next_action,claim_boundary
H1355_hemagglutinin_antibody,current_chain_A,current_object_library,H1355,hemagglutinin/antibody,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1355_hemagglutinin_antibody/objects/chain_A/models/H1355_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_A/coordinates/H1355_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1355_hemagglutinin_antibody,current_chain_B,current_object_library,H1355,hemagglutinin/antibody,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1355_hemagglutinin_antibody/objects/chain_B/models/H1355_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_B/coordinates/H1355_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1355_hemagglutinin_antibody,current_chain_C,current_object_library,H1355,hemagglutinin/antibody,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1355_hemagglutinin_antibody/objects/chain_C/models/H1355_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1355_hemagglutinin_antibody/current_chain_C/coordinates/H1355_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2312_EXT1_EXT2_2BAV4,current_chain_A,current_object_library,H2312,EXT1-EXT2-2BAV4,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2312_EXT1_EXT2_2BAV4/objects/chain_A/models/H2312_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_A/coordinates/H2312_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2312_EXT1_EXT2_2BAV4,current_chain_B,current_object_library,H2312,EXT1-EXT2-2BAV4,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2312_EXT1_EXT2_2BAV4/objects/chain_B/models/H2312_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_B/coordinates/H2312_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2312_EXT1_EXT2_2BAV4,current_chain_C,current_object_library,H2312,EXT1-EXT2-2BAV4,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2312_EXT1_EXT2_2BAV4/objects/chain_C/models/H2312_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2312_EXT1_EXT2_2BAV4/current_chain_C/coordinates/H2312_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,current_chain_A,current_object_library,H2319,Human astrovirus VA1 capsid spike - antibody 7C8 complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/objects/chain_A/models/H2319_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_A/coordinates/H2319_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,current_chain_B,current_object_library,H2319,Human astrovirus VA1 capsid spike - antibody 7C8 complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/objects/chain_B/models/H2319_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_B/coordinates/H2319_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,current_chain_C,current_object_library,H2319,Human astrovirus VA1 capsid spike - antibody 7C8 complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/objects/chain_C/models/H2319_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/current_chain_C/coordinates/H2319_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2319,Human astrovirus VA1 capsid spike - antibody 7C8 complex,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/h2319/selection_125_afm_basic_v3_model_1/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2319_Human_astrovirus_VA1_capsid_spike_antibody_7C8_complex/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_A,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_A/models/H2321_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_A/coordinates/H2321_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_B,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_B/models/H2321_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_B/coordinates/H2321_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,current_chain_C,current_object_library,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/objects/chain_C/models/H2321_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/current_chain_C/coordinates/H2321_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,massivefold_model1_candidate,massivefold_freeze_candidate,H2321,Human astrovirus VA1 capsid spike - antibody 2A2 complex,model1_candidate,coordinate_materialization_ready_dry_run,casp17/massivefold_representative_viewers/h2321/selection_086_afm_dropout_full_v3_model_3/model.cif,cif,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2321_Human_astrovirus_VA1_capsid_spike_antibody_2A2_complex/massivefold_model1_candidate/coordinates/model.cif,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_A,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_A/models/H2332_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_A/coordinates/H2332_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_B,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_B/models/H2332_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_B/coordinates/H2332_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_C,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_C/models/H2332_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_C/coordinates/H2332_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,current_chain_D,current_object_library,H2332,Fab 047-09_1A02 binding influenza virus H1 HA,chain_D,coordinate_materialization_ready_dry_run,casp17/targets_current/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/objects/chain_D/models/H2332_chain_D.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/README.md,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H2332_Fab_047_09_1A02_binding_influenza_virus_H1_HA/current_chain_D/coordinates/H2332_chain_D.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
