quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
32,H2321,113,727,Model_727_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_18.pdb,afm_dropout_04_woTemplates_v3,0,4,18,96.38946,88.015,91.9,39.38,0.02612,0.93267,10.746,36.318,182.178,0.599,30.705,30.705,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_113_afm_dropout_04_woTemplates_v3_model_727/model.cif,casp17/massivefold_representative_viewers/h2321/selection_113_afm_dropout_04_woTemplates_v3_model_727/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_113_afm_dropout_04_woTemplates_v3_model_727/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_113_afm_dropout_04_woTemplates_v3_model_727/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
33,H2321,58,634,Model_634_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_49.pdb,afm_dropout_04_woTemplates_v3,0,4,49,96.15406,87.657,91.48,40.48,0.02333,0.93203,8.916,36.526,174.023,0.801,48.412,27.724,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_058_afm_dropout_04_woTemplates_v3_model_634/model.cif,casp17/massivefold_representative_viewers/h2321/selection_058_afm_dropout_04_woTemplates_v3_model_634/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_058_afm_dropout_04_woTemplates_v3_model_634/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_058_afm_dropout_04_woTemplates_v3_model_634/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
34,H2321,8,448,Model_448_afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_60.pdb,afm_dropout_noSM_woTemplates_v2,0,4,60,96.04882,87.669,92.69,36.79,0.03119,0.90489,1.132,31.905,161.373,1.005,36.569,27.547,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_008_afm_dropout_noSM_woTemplates_v2_model_448/model.cif,casp17/massivefold_representative_viewers/h2321/selection_008_afm_dropout_noSM_woTemplates_v2_model_448/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_008_afm_dropout_noSM_woTemplates_v2_model_448/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_008_afm_dropout_noSM_woTemplates_v2_model_448/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
35,H2321,24,757,Model_757_afm_woTemplates_model_3_multimer_v2_pred_11.pdb,afm_woTemplates_v2,0,3,11,95.68674,87.541,92.36,35.72,0.03043,0.90971,8.569,38.189,165.983,0.869,50.511,30.314,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_024_afm_woTemplates_v2_model_757/model.cif,casp17/massivefold_representative_viewers/h2321/selection_024_afm_woTemplates_v2_model_757/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_024_afm_woTemplates_v2_model_757/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_024_afm_woTemplates_v2_model_757/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
36,H2321,99,692,Model_692_cf_woTemplates_model_3_multimer_v3_pred_24.pdb,cf_woTemplates_v3,0,3,24,95.6341,87.133,91.81,36.81,0.02562,0.91073,2.345,30.856,151.659,0.915,40.609,23.929,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_099_cf_woTemplates_v3_model_692/model.cif,casp17/massivefold_representative_viewers/h2321/selection_099_cf_woTemplates_v3_model_692/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_099_cf_woTemplates_v3_model_692/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_099_cf_woTemplates_v3_model_692/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
37,H2321,74,719,Model_719_cf_woTemplates_model_3_multimer_v3_pred_64.pdb,cf_woTemplates_v3,0,3,64,95.36174,86.757,90.62,38.03,0.02308,0.91225,1.404,30.689,156.094,0.862,25.659,25.659,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_074_cf_woTemplates_v3_model_719/model.cif,casp17/massivefold_representative_viewers/h2321/selection_074_cf_woTemplates_v3_model_719/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_074_cf_woTemplates_v3_model_719/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_074_cf_woTemplates_v3_model_719/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
38,H2321,34,207,Model_207_cf_woTemplates_model_4_multimer_v1_pred_0.pdb,cf_woTemplates_v1,0,4,0,95.2703,85.941,87.81,48.03,0.00406,0.96881,6.94,28.419,143.027,2.42,47.892,41.946,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_034_cf_woTemplates_v1_model_207/model.cif,casp17/massivefold_representative_viewers/h2321/selection_034_cf_woTemplates_v1_model_207/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_034_cf_woTemplates_v1_model_207/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_034_cf_woTemplates_v1_model_207/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
39,H2321,48,699,Model_699_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_3.pdb,afm_dropout_04_woTemplates_v2,0,3,3,95.17566,87.292,91.76,36.33,0.03069,0.90591,14.041,38.942,184.862,0.538,50.294,28.208,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_048_afm_dropout_04_woTemplates_v2_model_699/model.cif,casp17/massivefold_representative_viewers/h2321/selection_048_afm_dropout_04_woTemplates_v2_model_699/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_048_afm_dropout_04_woTemplates_v2_model_699/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_048_afm_dropout_04_woTemplates_v2_model_699/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
40,H2321,104,616,Model_616_afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_37.pdb,afm_dropout_noSM_woTemplates_v2,0,3,37,95.14598,86.903,91.49,32.94,0.03639,0.90489,1.953,31.913,151.194,1.099,49.898,41.133,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_104_afm_dropout_noSM_woTemplates_v2_model_616/model.cif,casp17/massivefold_representative_viewers/h2321/selection_104_afm_dropout_noSM_woTemplates_v2_model_616/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_104_afm_dropout_noSM_woTemplates_v2_model_616/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_104_afm_dropout_noSM_woTemplates_v2_model_616/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
41,H2321,49,611,Model_611_afm_woTemplates_model_3_multimer_v2_pred_20.pdb,afm_woTemplates_v2,0,3,20,95.13412,86.877,91.755,34.64,0.03145,0.89348,1.217,32.175,160.633,1.055,57.316,45.003,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_049_afm_woTemplates_v2_model_611/model.cif,casp17/massivefold_representative_viewers/h2321/selection_049_afm_woTemplates_v2_model_611/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_049_afm_woTemplates_v2_model_611/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_049_afm_woTemplates_v2_model_611/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
42,H2321,128,708,Model_708_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_66.pdb,afm_dropout_04_woTemplates_v2,0,3,66,95.08626,87.318,91.82,34.45,0.03652,0.90401,13.536,38.944,182.831,0.44,46.81,32.785,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_128_afm_dropout_04_woTemplates_v2_model_708/model.cif,casp17/massivefold_representative_viewers/h2321/selection_128_afm_dropout_04_woTemplates_v2_model_708/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_128_afm_dropout_04_woTemplates_v2_model_708/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_128_afm_dropout_04_woTemplates_v2_model_708/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
43,H2321,65,713,Model_713_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_23.pdb,afm_dropout_04_woTemplates_v2,0,3,23,95.02288,87.267,92.03,33.48,0.03677,0.90604,14.228,38.851,185.974,0.573,64.057,49.957,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_065_afm_dropout_04_woTemplates_v2_model_713/model.cif,casp17/massivefold_representative_viewers/h2321/selection_065_afm_dropout_04_woTemplates_v2_model_713/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_065_afm_dropout_04_woTemplates_v2_model_713/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_065_afm_dropout_04_woTemplates_v2_model_713/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
44,H2321,89,572,Model_572_cf_woTemplates_model_3_multimer_v3_pred_40.pdb,cf_woTemplates_v3,0,3,40,94.86278,86.386,90.25,34.75,0.02562,0.90997,2.763,30.711,150.568,0.629,56.389,37.455,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_089_cf_woTemplates_v3_model_572/model.cif,casp17/massivefold_representative_viewers/h2321/selection_089_cf_woTemplates_v3_model_572/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_089_cf_woTemplates_v3_model_572/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_089_cf_woTemplates_v3_model_572/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
45,H2321,17,672,Model_672_cf_woTemplates_model_1_multimer_v3_pred_65.pdb,cf_woTemplates_v3,0,1,65,94.83318,86.355,90.5,33.81,0.02397,0.90997,3.553,30.589,147.898,0.46,41.23,14.055,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_017_cf_woTemplates_v3_model_672/model.cif,casp17/massivefold_representative_viewers/h2321/selection_017_cf_woTemplates_v3_model_672/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_017_cf_woTemplates_v3_model_672/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_017_cf_woTemplates_v3_model_672/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
46,H2321,9,675,Model_675_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_16.pdb,afm_dropout_04_woTemplates_v2,0,3,16,94.82008,86.946,91.65,35.53,0.03018,0.8997,12.983,38.542,182.227,0.463,50.058,28.784,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_009_afm_dropout_04_woTemplates_v2_model_675/model.cif,casp17/massivefold_representative_viewers/h2321/selection_009_afm_dropout_04_woTemplates_v2_model_675/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_009_afm_dropout_04_woTemplates_v2_model_675/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_009_afm_dropout_04_woTemplates_v2_model_675/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
47,H2321,45,20,Model_20_afm_woTemplates_model_3_multimer_v3_pred_14.pdb,afm_woTemplates_v3,0,3,14,94.36078,86.277,90.62,38.47,0.0298,0.87979,2.953,30.866,149.189,0.432,50.455,39.641,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_045_afm_woTemplates_v3_model_20/model.cif,casp17/massivefold_representative_viewers/h2321/selection_045_afm_woTemplates_v3_model_20/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_045_afm_woTemplates_v3_model_20/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_045_afm_woTemplates_v3_model_20/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
48,H2321,123,480,Model_480_cf_woTemplates_model_3_multimer_v2_pred_7.pdb,cf_woTemplates_v2,0,3,7,94.34156,86.304,90.75,35.94,0.02638,0.88232,6.451,34.941,170.503,1.787,45.208,37.035,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_123_cf_woTemplates_v2_model_480/model.cif,casp17/massivefold_representative_viewers/h2321/selection_123_cf_woTemplates_v2_model_480/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_123_cf_woTemplates_v2_model_480/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_123_cf_woTemplates_v2_model_480/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
49,H2321,14,508,Model_508_afm_dropout_04_woTemplates_model_3_multimer_v2_pred_63.pdb,afm_dropout_04_woTemplates_v2,0,3,63,94.23148,85.918,90.79,33.04,0.02955,0.89526,1.203,31.473,153.762,0.878,44.957,30.905,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_014_afm_dropout_04_woTemplates_v2_model_508/model.cif,casp17/massivefold_representative_viewers/h2321/selection_014_afm_dropout_04_woTemplates_v2_model_508/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_014_afm_dropout_04_woTemplates_v2_model_508/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_014_afm_dropout_04_woTemplates_v2_model_508/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
50,H2321,97,24,Model_24_cf_woTemplates_model_5_multimer_v1_pred_44.pdb,cf_woTemplates_v1,0,5,44,93.94326,85.156,88.25,45.69,0.01509,0.91897,2.516,30.08,154.081,2.517,26.493,26.493,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_097_cf_woTemplates_v1_model_24/model.cif,casp17/massivefold_representative_viewers/h2321/selection_097_cf_woTemplates_v1_model_24/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_097_cf_woTemplates_v1_model_24/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_097_cf_woTemplates_v1_model_24/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
51,H2321,30,31,Model_31_afm_woTemplates_model_3_multimer_v3_pred_0.pdb,afm_woTemplates_v3,0,3,0,93.79498,85.784,90.33,40.55,0.03627,0.87991,1.568,30.458,159.458,0.363,31.242,31.242,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_030_afm_woTemplates_v3_model_31/model.cif,casp17/massivefold_representative_viewers/h2321/selection_030_afm_woTemplates_v3_model_31/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_030_afm_woTemplates_v3_model_31/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_030_afm_woTemplates_v3_model_31/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
52,H2321,20,25,Model_25_afm_woTemplates_model_3_multimer_v3_pred_59.pdb,afm_woTemplates_v3,0,3,59,93.27674,85.506,90.21,38.48,0.04235,0.86787,1.524,30.62,159.928,0.526,32.105,32.105,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_020_afm_woTemplates_v3_model_25/model.cif,casp17/massivefold_representative_viewers/h2321/selection_020_afm_woTemplates_v3_model_25/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_020_afm_woTemplates_v3_model_25/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_020_afm_woTemplates_v3_model_25/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
53,H2321,101,618,Model_618_afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_30.pdb,afm_dropout_noSM_woTemplates_v2,0,3,30,93.18978,85.152,89.28,37.02,0.03525,0.88207,1.948,33.089,155.918,0.609,44.659,25.529,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_101_afm_dropout_noSM_woTemplates_v2_model_618/model.cif,casp17/massivefold_representative_viewers/h2321/selection_101_afm_dropout_noSM_woTemplates_v2_model_618/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_101_afm_dropout_noSM_woTemplates_v2_model_618/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_101_afm_dropout_noSM_woTemplates_v2_model_618/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
54,H2321,25,691,Model_691_afm_woTemplates_model_3_multimer_v2_pred_31.pdb,afm_woTemplates_v2,0,3,31,93.1715,85.203,89.835,35.02,0.03893,0.88435,2.41,32.381,164.581,0.947,43.587,20.551,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_025_afm_woTemplates_v2_model_691/model.cif,casp17/massivefold_representative_viewers/h2321/selection_025_afm_woTemplates_v2_model_691/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_025_afm_woTemplates_v2_model_691/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_025_afm_woTemplates_v2_model_691/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
55,H2321,57,29,Model_29_afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_38.pdb,afm_dropout_noSM_woTemplates_v3,0,3,38,92.86086,85.247,90.7,29.41,0.04996,0.86723,1.481,30.519,159.352,0.382,26.892,26.892,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_057_afm_dropout_noSM_woTemplates_v3_model_29/model.cif,casp17/massivefold_representative_viewers/h2321/selection_057_afm_dropout_noSM_woTemplates_v3_model_29/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_057_afm_dropout_noSM_woTemplates_v3_model_29/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_057_afm_dropout_noSM_woTemplates_v3_model_29/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
56,H2321,41,13,Model_13_afm_woTemplates_model_3_multimer_v3_pred_44.pdb,afm_woTemplates_v3,0,3,44,91.79732,84.322,89.58,36.61,0.04705,0.8458,1.042,30.649,158.116,0.803,55.467,44.021,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_041_afm_woTemplates_v3_model_13/model.cif,casp17/massivefold_representative_viewers/h2321/selection_041_afm_woTemplates_v3_model_13/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_041_afm_woTemplates_v3_model_13/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_041_afm_woTemplates_v3_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
57,H2321,23,776,Model_776_afm_woTemplates_model_3_multimer_v2_pred_36.pdb,afm_woTemplates_v2,0,3,36,90.9144,83.579,88.88,32.34,0.05047,0.84124,1.69,33.277,157.701,0.526,58.735,36.751,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_023_afm_woTemplates_v2_model_776/model.cif,casp17/massivefold_representative_viewers/h2321/selection_023_afm_woTemplates_v2_model_776/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_023_afm_woTemplates_v2_model_776/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_023_afm_woTemplates_v2_model_776/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
58,H2321,40,501,Model_501_cf_woTemplates_model_3_multimer_v2_pred_28.pdb,cf_woTemplates_v2,0,3,28,90.45104,83.236,88.38,34.5,0.05072,0.8245,0.389,31.755,156.817,0.765,46.947,32.828,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_040_cf_woTemplates_v2_model_501/model.cif,casp17/massivefold_representative_viewers/h2321/selection_040_cf_woTemplates_v2_model_501/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_040_cf_woTemplates_v2_model_501/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_040_cf_woTemplates_v2_model_501/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
59,H2321,82,762,Model_762_afm_woTemplates_model_3_multimer_v2_pred_56.pdb,afm_woTemplates_v2,0,3,56,90.30804,83.172,88.39,32.68,0.05554,0.83312,2.109,33.494,156.894,0.458,45.716,32.43,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_082_afm_woTemplates_v2_model_762/model.cif,casp17/massivefold_representative_viewers/h2321/selection_082_afm_woTemplates_v2_model_762/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_082_afm_woTemplates_v2_model_762/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_082_afm_woTemplates_v2_model_762/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
60,H2321,33,582,Model_582_cf_woTemplates_model_3_multimer_v2_pred_16.pdb,cf_woTemplates_v2,0,3,16,89.97348,83.051,88.06,34.38,0.0544,0.80738,1.583,31.459,152.295,0.121,50.071,31.888,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_033_cf_woTemplates_v2_model_582/model.cif,casp17/massivefold_representative_viewers/h2321/selection_033_cf_woTemplates_v2_model_582/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_033_cf_woTemplates_v2_model_582/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_033_cf_woTemplates_v2_model_582/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
61,H2321,54,666,Model_666_cf_woTemplates_model_3_multimer_v2_pred_60.pdb,cf_woTemplates_v2,0,3,60,89.85964,82.973,87.75,34.66,0.05224,0.80662,3.369,31.811,170.695,0.283,46.795,20.546,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_054_cf_woTemplates_v2_model_666/model.cif,casp17/massivefold_representative_viewers/h2321/selection_054_cf_woTemplates_v2_model_666/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_054_cf_woTemplates_v2_model_666/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_054_cf_woTemplates_v2_model_666/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
62,H2321,15,545,Model_545_afm_dropout_full_model_5_multimer_v1_pred_38.pdb,afm_dropout_full_v1,0,5,38,89.8505,80.715,82.05,48.75,0.00063,0.94471,7.475,27.821,143.282,2.576,52.707,40.161,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_015_afm_dropout_full_v1_model_545/model.cif,casp17/massivefold_representative_viewers/h2321/selection_015_afm_dropout_full_v1_model_545/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_015_afm_dropout_full_v1_model_545/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_015_afm_dropout_full_v1_model_545/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
